order_id,payment_type,payment_installments,payment_value
ORD004132,debit_card,1,337.66
ORD004133,voucher,1,66.4
ORD004134,boleto,1,195.34
ORD004135,credit_card,6,408.38
ORD004136,credit_card,1,598.76
ORD004137,boleto,1,179.09
ORD004138,credit_card,10,43.88
ORD004139,debit_card,1,527.63
ORD004140,credit_card,1,55.85
ORD004141,credit_card,1,170.17
ORD004142,credit_card,2,680.67
ORD004143,debit_card,1,249.32
ORD004144,credit_card,6,1146.71
ORD004145,credit_card,1,310.31
ORD004146,debit_card,1,960.54
ORD004147,credit_card,6,3436.35
ORD004148,credit_card,2,1029.01
ORD004149,boleto,1,489.02
ORD004150,credit_card,1,1693.11
ORD004151,credit_card,2,1514.09
ORD004152,credit_card,1,1605.77
ORD004153,boleto,1,81.93
ORD004154,credit_card,3,328.15
ORD004155,debit_card,1,41.12
ORD004156,boleto,1,1554.71
ORD004157,credit_card,10,533.05
ORD004158,credit_card,1,448.07
ORD004159,credit_card,1,28.38
ORD004160,credit_card,6,237.35
ORD004161,debit_card,1,145.47
ORD004162,boleto,1,168.86
ORD004163,credit_card,1,869.84
ORD004164,credit_card,3,1051.18
ORD004165,debit_card,1,140.41
ORD004166,debit_card,1,950.28
ORD004167,debit_card,1,1031.25
ORD004168,voucher,1,1554.99
ORD004169,debit_card,1,2666.5
ORD004170,credit_card,2,386.05
ORD004171,debit_card,1,852.87
ORD004172,credit_card,1,178.79
ORD004173,credit_card,6,806.6
ORD004174,debit_card,1,56.31
ORD004175,boleto,1,203.4
ORD004176,credit_card,1,75.45
ORD004177,debit_card,1,315.63
ORD004178,credit_card,3,146.22
ORD004179,boleto,1,125.27
ORD004180,credit_card,6,69.4
ORD004181,boleto,1,1245.82
ORD004182,credit_card,1,118.26
ORD004183,credit_card,1,1863.77
ORD004184,credit_card,3,96.56
ORD004185,credit_card,3,958.59
ORD004186,debit_card,1,313.3
ORD004187,boleto,1,1552.11
ORD004188,credit_card,6,93.24
ORD004189,credit_card,1,516.32
ORD004190,boleto,1,856.5
ORD004191,debit_card,1,82.63
ORD004192,boleto,1,91.11
ORD004193,credit_card,6,37.49
ORD004194,credit_card,6,236.06
ORD004195,credit_card,1,663.01
ORD004196,credit_card,1,146.23
ORD004197,debit_card,1,3054.75
ORD004198,credit_card,2,145.54
ORD004199,credit_card,2,267.83
ORD004200,debit_card,1,556.44
ORD004201,credit_card,1,2860.87
ORD004202,debit_card,1,91.14
ORD004203,credit_card,2,803.7
ORD004204,debit_card,1,209.77
ORD004205,credit_card,1,2179.5
ORD004206,credit_card,3,313.66
ORD004207,debit_card,1,215.03
ORD004208,boleto,1,218.57
ORD004209,debit_card,1,173.6
ORD004210,debit_card,1,137.05
ORD004211,boleto,1,350.23
ORD004212,credit_card,10,94.19
ORD004213,boleto,1,379.88
ORD004214,credit_card,1,1475.64
ORD004215,boleto,1,83.63
ORD004216,credit_card,1,211.94
ORD004217,boleto,1,549.01
ORD004218,credit_card,1,1749.64
ORD004219,boleto,1,963.77
ORD004220,credit_card,1,341.69
ORD004221,debit_card,1,349.14
ORD004222,debit_card,1,316.43
ORD004223,debit_card,1,40.31
ORD004224,credit_card,1,355.69
ORD004225,credit_card,10,70.54
ORD004226,debit_card,1,164.18
ORD004227,boleto,1,368.11
ORD004228,debit_card,1,1072.1
ORD004229,credit_card,1,69.71
ORD004230,boleto,1,89.59
ORD004231,credit_card,2,133.98
ORD004232,credit_card,1,54.39
ORD004233,credit_card,3,186.92
ORD004234,credit_card,1,151.81
ORD004235,credit_card,1,305.23
ORD004236,boleto,1,355.55
ORD004237,voucher,1,44.16
ORD004238,credit_card,3,23.21
ORD004239,credit_card,1,99.68
ORD004240,voucher,1,105.21
ORD004241,debit_card,1,857.2
ORD004242,credit_card,3,557.41
ORD004243,credit_card,10,449.25
ORD004244,debit_card,1,221.01
ORD004245,credit_card,6,387.73
ORD004246,boleto,1,744.11
ORD004247,debit_card,1,195.69
ORD004248,debit_card,1,811.1
ORD004249,credit_card,1,57.4
ORD004250,credit_card,6,28.38
ORD004251,boleto,1,467.3
ORD004252,credit_card,6,622.25
ORD004253,voucher,1,49.7
ORD004254,credit_card,6,77.62
ORD004255,credit_card,10,52.46
ORD004256,credit_card,1,458.51
ORD004257,credit_card,1,1651.0
ORD004258,boleto,1,545.72
ORD004259,credit_card,3,1515.97
ORD004260,credit_card,2,272.66
ORD004261,credit_card,2,1101.9
ORD004262,credit_card,1,513.86
ORD004263,credit_card,3,129.83
ORD004264,credit_card,2,72.96
ORD004265,credit_card,1,690.88
ORD004266,credit_card,1,142.68
ORD004267,credit_card,1,42.19
ORD004268,credit_card,10,1461.38
ORD004269,credit_card,1,1431.29
ORD004270,credit_card,1,399.38
ORD004271,credit_card,2,1092.47
ORD004272,credit_card,1,303.31
ORD004273,debit_card,1,832.13
ORD004274,debit_card,1,1122.12
ORD004275,boleto,1,273.53
ORD004276,boleto,1,57.06
ORD004277,credit_card,3,116.2
ORD004278,debit_card,1,221.75
ORD004279,credit_card,2,1191.59
ORD004280,boleto,1,110.22
ORD004281,credit_card,6,130.08
ORD004282,credit_card,10,54.28
ORD004283,debit_card,1,56.66
ORD004284,boleto,1,594.54
ORD004285,credit_card,1,1028.36
ORD004286,debit_card,1,282.29
ORD004287,boleto,1,43.82
ORD004288,voucher,1,107.88
ORD004289,debit_card,1,389.06
ORD004290,voucher,1,1220.18
ORD004291,voucher,1,23.08
ORD004292,voucher,1,353.52
ORD004293,debit_card,1,419.16
ORD004294,debit_card,1,81.06
ORD004295,boleto,1,104.93
ORD004296,debit_card,1,400.41
ORD004297,debit_card,1,76.06
ORD004298,debit_card,1,530.18
ORD004299,boleto,1,216.91
ORD004300,credit_card,3,47.86
ORD004301,boleto,1,482.96
ORD004302,boleto,1,166.83
ORD004303,credit_card,3,510.14
ORD004304,credit_card,6,37.84
ORD004305,credit_card,1,1205.52
ORD004306,debit_card,1,100.67
ORD004307,credit_card,6,116.06
ORD004308,debit_card,1,196.53
ORD004309,boleto,1,785.72
ORD004310,credit_card,6,643.49
ORD004311,boleto,1,617.26
ORD004312,credit_card,1,226.01
ORD004313,credit_card,1,184.14
ORD004314,debit_card,1,703.13
ORD004315,credit_card,2,339.68
ORD004316,voucher,1,161.6
ORD004317,debit_card,1,63.5
ORD004318,boleto,1,86.56
ORD004319,debit_card,1,254.9
ORD004320,credit_card,1,69.13
ORD004321,boleto,1,4527.3
ORD004322,credit_card,1,264.17
ORD004323,boleto,1,804.03
ORD004324,boleto,1,564.7
ORD004325,boleto,1,1279.28
ORD004326,debit_card,1,535.7
ORD004327,debit_card,1,370.06
ORD004328,boleto,1,895.16
ORD004329,credit_card,1,207.77
ORD004330,credit_card,1,975.82
ORD004331,boleto,1,287.07
ORD004332,credit_card,1,128.18
ORD004333,debit_card,1,50.54
ORD004334,credit_card,2,55.86
ORD004335,boleto,1,313.74
ORD004336,credit_card,3,23.17
ORD004337,credit_card,1,37.16
ORD004338,voucher,1,950.39
ORD004339,debit_card,1,163.65
ORD004340,credit_card,1,110.87
ORD004341,credit_card,10,830.45
ORD004342,credit_card,2,127.97
ORD004343,debit_card,1,807.93
ORD004344,debit_card,1,259.23
ORD004345,debit_card,1,1203.13
ORD004346,debit_card,1,326.66
ORD004347,boleto,1,106.42
ORD004348,credit_card,1,60.74
ORD004349,credit_card,1,245.73
ORD004350,credit_card,3,109.46
ORD004351,credit_card,2,53.36
ORD004352,credit_card,1,53.76
ORD004353,credit_card,1,1758.63
ORD004354,boleto,1,372.09
ORD004355,credit_card,6,282.72
ORD004356,credit_card,1,377.42
ORD004357,credit_card,1,155.06
ORD004358,credit_card,6,458.21
ORD004359,credit_card,1,842.96
ORD004360,credit_card,2,803.83
ORD004361,boleto,1,428.5
ORD004362,credit_card,1,835.16
ORD004363,credit_card,2,1801.41
ORD004364,debit_card,1,159.87
ORD004365,debit_card,1,37.5
ORD004366,credit_card,2,574.68
ORD004367,credit_card,1,107.72
ORD004368,credit_card,1,136.67
ORD004369,credit_card,10,351.11
ORD004370,credit_card,2,351.11
ORD004371,debit_card,1,619.53
ORD004372,boleto,1,122.18
ORD004373,boleto,1,1453.73
ORD004374,credit_card,10,127.67
ORD004375,credit_card,1,155.49
ORD004376,credit_card,1,137.41
ORD004377,voucher,1,1113.6
ORD004378,credit_card,10,563.84
ORD004379,credit_card,2,116.09
ORD004380,credit_card,1,751.54
ORD004381,debit_card,1,2206.18
ORD004382,credit_card,1,2007.17
ORD004383,credit_card,1,1544.13
ORD004384,debit_card,1,248.94
ORD004385,boleto,1,160.81
ORD004386,credit_card,10,88.59
ORD004387,credit_card,2,823.34
ORD004388,credit_card,2,45.32
ORD004389,credit_card,2,1491.31
ORD004390,credit_card,2,328.51
ORD004391,credit_card,1,398.24
ORD004392,credit_card,3,520.87
ORD004393,credit_card,1,95.57
ORD004394,credit_card,2,1307.03
ORD004395,credit_card,3,115.72
ORD004396,debit_card,1,312.01
ORD004397,credit_card,6,816.53
ORD004398,credit_card,1,1132.66
ORD004399,boleto,1,76.05
ORD004400,credit_card,6,133.38
ORD004401,debit_card,1,136.14
ORD004402,credit_card,1,121.86
ORD004403,debit_card,1,573.94
ORD004404,credit_card,2,609.13
ORD004405,credit_card,10,43.43
ORD004406,credit_card,6,1287.0
ORD004407,boleto,1,46.24
ORD004408,debit_card,1,46.91
ORD004409,credit_card,3,327.63
ORD004410,debit_card,1,93.14
ORD004411,credit_card,10,114.64
ORD004412,debit_card,1,317.98
ORD004413,credit_card,1,873.26
ORD004414,credit_card,1,778.08
ORD004415,credit_card,1,1005.65
ORD004416,credit_card,1,99.27
ORD004417,debit_card,1,1181.66
ORD004418,debit_card,1,160.48
ORD004419,credit_card,10,334.37
ORD004420,credit_card,1,38.04
ORD004421,credit_card,3,43.99
